,calories,protein,fat,sodium,rating
9349,1007.0,38.0,75.0,1293.0,4.375
9350,118.0,5.0,9.0,224.0,4.375
9353,501.0,7.0,23.0,729.0,4.375
9354,543.0,5.0,33.0,86.0,3.75
9356,227.0,6.0,14.0,356.0,4.375
9357,182.0,5.0,10.0,268.0,5.0
9358,208.0,1.0,20.0,883.0,4.375
9359,1195.0,79.0,74.0,375.0,5.0
9360,647.0,46.0,43.0,384.0,3.75
9361,491.0,56.0,16.0,116.0,3.125
9362,366.0,34.0,24.0,393.0,4.375
9363,190.0,5.0,5.0,542.0,3.75
9364,504.0,22.0,13.0,131.0,3.75
9365,1041.0,95.0,50.0,3766.0,5.0
9366,788.0,40.0,56.0,1087.0,4.375
9367,815.0,80.0,53.0,372.0,4.375
9368,753.0,8.0,47.0,114.0,3.75
9369,683.0,48.0,46.0,439.0,0.0
9370,337.0,11.0,14.0,111.0,3.75
9374,1069.0,8.0,50.0,161.0,3.75
9377,1050.0,69.0,76.0,1093.0,4.375
9378,225.0,6.0,5.0,72.0,4.375
9379,369.0,9.0,28.0,72.0,4.375
9380,350.0,27.0,10.0,1412.0,3.75
9381,1908.0,24.0,122.0,1183.0,4.375
9382,223.0,3.0,20.0,28.0,3.75
9383,549.0,5.0,29.0,155.0,4.375
9385,260.0,7.0,10.0,498.0,3.75
9386,203.0,7.0,16.0,264.0,3.125
9387,354.0,1.0,36.0,51.0,3.75
9388,615.0,32.0,47.0,576.0,3.75
9389,722.0,1.0,81.0,42.0,3.75
9390,359.0,3.0,1.0,550.0,5.0
9391,406.0,6.0,16.0,250.0,3.125
9393,551.0,2.0,58.0,150.0,3.125
9394,125.0,3.0,6.0,703.0,4.375
9395,358.0,14.0,24.0,81.0,3.75
9396,175.0,2.0,15.0,848.0,4.375
9397,360.0,32.0,13.0,521.0,4.375
9398,409.0,37.0,13.0,1281.0,3.75
9399,422.0,18.0,36.0,950.0,3.75
9400,623.0,42.0,42.0,388.0,3.75
9401,1061.0,45.0,57.0,973.0,4.375
9402,674.0,25.0,53.0,930.0,3.75
9403,312.0,1.0,5.0,25.0,4.375
9404,284.0,7.0,1.0,517.0,3.75
9406,433.0,4.0,19.0,157.0,4.375
9407,232.0,9.0,3.0,442.0,4.375
9408,210.0,2.0,19.0,199.0,0.0
9409,551.0,11.0,30.0,338.0,3.75
9410,896.0,8.0,42.0,414.0,4.375
9411,123.0,2.0,1.0,2.0,4.375
9412,287.0,6.0,17.0,1779.0,4.375
9414,1472.0,16.0,56.0,193.0,3.75
9416,135.0,4.0,2.0,166.0,0.0
9417,305.0,4.0,15.0,190.0,4.375
9419,279.0,3.0,11.0,82.0,4.375
9420,412.0,4.0,37.0,77.0,5.0
9421,245.0,4.0,14.0,47.0,5.0
9423,328.0,7.0,18.0,110.0,3.75
9425,541.0,6.0,29.0,170.0,4.375
9428,191.0,4.0,8.0,66.0,1.25
9429,631.0,26.0,29.0,667.0,3.75
9430,370.0,6.0,19.0,268.0,3.75
9432,201.0,0.0,0.0,10.0,5.0
9433,869.0,41.0,73.0,1100.0,4.375
9435,303.0,4.0,28.0,83.0,4.375
9437,345.0,13.0,31.0,491.0,3.75
9438,667.0,61.0,28.0,404.0,1.875
9439,196.0,1.0,11.0,13.0,5.0
9443,359.0,49.0,16.0,692.0,4.375
9444,359.0,33.0,10.0,823.0,4.375
9445,794.0,63.0,40.0,534.0,0.0
9446,473.0,6.0,20.0,151.0,4.375
9448,481.0,5.0,21.0,311.0,4.375
9449,253.0,4.0,19.0,531.0,3.75
9451,281.0,6.0,27.0,431.0,5.0
9452,188.0,5.0,9.0,101.0,4.375
9455,367.0,36.0,11.0,3507.0,3.75
9456,278.0,27.0,14.0,670.0,3.125
9457,274.0,6.0,13.0,220.0,3.75
9458,226.0,9.0,4.0,648.0,4.375
9459,271.0,0.0,31.0,4.0,1.875
9460,514.0,22.0,21.0,441.0,0.0
9461,211.0,11.0,14.0,551.0,3.125
9462,447.0,27.0,29.0,1504.0,3.75
9464,224.0,4.0,13.0,64.0,5.0
9465,347.0,17.0,21.0,75.0,4.375
9466,884.0,14.0,40.0,201.0,3.75
9467,252.0,4.0,8.0,35.0,4.375
9471,1414.0,50.0,129.0,196.0,3.75
9472,975.0,15.0,63.0,132.0,4.375
9473,768.0,10.0,54.0,332.0,4.375
9476,598.0,2.0,1.0,18.0,5.0
9477,507.0,16.0,16.0,815.0,3.75
9479,161.0,4.0,7.0,14.0,3.75
9480,279.0,1.0,7.0,25.0,5.0
9482,661.0,35.0,54.0,274.0,3.125
9484,1765.0,167.0,99.0,738.0,3.75
9485,324.0,6.0,2.0,19.0,3.75
9486,394.0,20.0,16.0,1658.0,4.375
9489,716.0,22.0,62.0,562.0,3.75
9492,434.0,5.0,11.0,68.0,3.75
9493,1215.0,8.0,21.0,281.0,5.0
9494,581.0,37.0,16.0,147.0,3.75
9496,279.0,2.0,2.0,792.0,5.0
9497,315.0,4.0,19.0,116.0,4.375
9499,517.0,18.0,30.0,645.0,0.0
9500,115.0,4.0,2.0,4265.0,4.375
9501,591.0,56.0,33.0,1634.0,5.0
9502,260.0,7.0,16.0,1048.0,0.0
9503,598.0,10.0,40.0,115.0,5.0
9504,120.0,3.0,7.0,82.0,4.375
9505,360.0,4.0,26.0,9.0,5.0
9507,260.0,2.0,22.0,17.0,2.5
9510,561.0,19.0,29.0,1281.0,4.375
9511,912.0,60.0,57.0,1143.0,2.5
9512,205.0,0.0,0.0,5.0,3.75
9514,612.0,87.0,19.0,1573.0,4.375
9516,213.0,8.0,7.0,19.0,4.375
9517,107.0,1.0,0.0,14.0,5.0
9518,168.0,2.0,6.0,235.0,4.375
9519,282.0,30.0,7.0,956.0,4.375
9520,421.0,13.0,13.0,172.0,3.75
9521,317.0,8.0,4.0,586.0,4.375
9522,231.0,3.0,10.0,73.0,4.375
9523,649.0,29.0,43.0,1274.0,3.75
9524,692.0,30.0,21.0,790.0,4.375
9526,166.0,2.0,6.0,54.0,3.75
9528,860.0,114.0,38.0,4092.0,0.0
9529,261.0,11.0,11.0,700.0,3.75
9531,297.0,3.0,22.0,829.0,5.0
9532,470.0,7.0,21.0,651.0,5.0
9533,168.0,1.0,0.0,23.0,4.375
9534,857.0,55.0,44.0,913.0,4.375
9535,423.0,9.0,40.0,342.0,4.375
9537,259.0,30.0,11.0,371.0,5.0
9538,374.0,22.0,15.0,811.0,3.75
9539,242.0,3.0,21.0,599.0,3.75
9540,572.0,7.0,24.0,134.0,3.125
9541,312.0,5.0,14.0,15.0,3.75
9542,486.0,23.0,16.0,327.0,4.375
9543,909.0,37.0,37.0,51.0,3.75
9545,662.0,25.0,41.0,1046.0,4.375
9546,186.0,3.0,1.0,37.0,0.0
9548,459.0,39.0,28.0,994.0,4.375
9550,437.0,6.0,29.0,752.0,4.375
9551,723.0,32.0,52.0,1548.0,4.375
9552,173.0,0.0,19.0,3.0,0.0
9553,359.0,27.0,25.0,1114.0,4.375
9556,450.0,25.0,34.0,857.0,3.75
9557,324.0,40.0,8.0,227.0,4.375
9558,610.0,35.0,46.0,125.0,4.375
9559,1254.0,175.0,53.0,927.0,5.0
9561,401.0,10.0,26.0,692.0,4.375
9562,217.0,8.0,16.0,242.0,3.75
9563,252.0,20.0,17.0,430.0,3.75
9565,242.0,6.0,13.0,27.0,3.75
9567,209.0,1.0,0.0,8.0,2.5
9568,362.0,6.0,18.0,163.0,5.0
9569,1390.0,42.0,134.0,208.0,4.375
9572,150.0,4.0,8.0,172.0,4.375
9573,506.0,29.0,26.0,1117.0,4.375
9574,331.0,5.0,18.0,100.0,3.75
9575,292.0,4.0,17.0,208.0,5.0
9576,467.0,8.0,38.0,150.0,4.375
9577,129.0,11.0,1.0,1017.0,4.375
9578,462.0,1.0,0.0,16.0,3.75
9579,161.0,4.0,7.0,14.0,3.75
9580,117.0,3.0,8.0,212.0,3.75
9581,324.0,7.0,21.0,40.0,4.375
9583,273.0,9.0,21.0,266.0,4.375
9586,601.0,31.0,29.0,1316.0,4.375
9587,339.0,31.0,18.0,617.0,5.0
9588,650.0,5.0,45.0,207.0,4.375
9589,310.0,12.0,7.0,91.0,3.75
9590,472.0,8.0,36.0,341.0,4.375
9591,880.0,61.0,37.0,741.0,4.375
9592,191.0,3.0,0.0,303.0,3.75
9594,527.0,20.0,18.0,751.0,3.75
9595,393.0,9.0,19.0,132.0,0.0
9596,225.0,17.0,9.0,222.0,5.0
9597,264.0,2.0,25.0,6.0,4.375
9598,327.0,10.0,22.0,501.0,4.375
9600,266.0,4.0,10.0,686.0,3.75
9601,315.0,7.0,32.0,391.0,4.375
9602,199.0,0.0,0.0,3.0,2.5
9603,841.0,4.0,92.0,1973.0,3.125
9605,357.0,35.0,22.0,528.0,3.75
9606,146.0,3.0,1.0,679.0,0.0
9607,683.0,26.0,30.0,1230.0,4.375
9608,226.0,9.0,4.0,648.0,4.375
9611,228.0,34.0,7.0,1323.0,3.75
9613,1113.0,37.0,97.0,275.0,4.375
9616,723.0,40.0,48.0,561.0,4.375
9617,363.0,21.0,20.0,977.0,4.375
9622,185.0,1.0,6.0,3.0,5.0
9624,570.0,37.0,39.0,311.0,3.75
9626,277.0,3.0,19.0,194.0,5.0
9627,262.0,25.0,13.0,677.0,5.0
9629,112.0,0.0,0.0,2.0,0.0
9630,257.0,3.0,18.0,169.0,4.375
9631,524.0,18.0,34.0,605.0,5.0
9633,281.0,12.0,23.0,111.0,5.0
9634,206.0,2.0,4.0,8.0,4.375
9635,112.0,2.0,9.0,9.0,4.375
9636,266.0,12.0,23.0,217.0,3.75
9637,1023.0,105.0,45.0,1484.0,3.75
9638,350.0,1.0,9.0,28.0,5.0
9640,755.0,15.0,77.0,1347.0,4.375
9641,689.0,11.0,28.0,283.0,3.75
9642,281.0,10.0,12.0,252.0,2.5
9646,241.0,8.0,13.0,167.0,3.75
9647,654.0,7.0,36.0,251.0,4.375
9648,215.0,2.0,0.0,78.0,5.0
9649,484.0,30.0,18.0,758.0,3.75
9650,130.0,1.0,0.0,20.0,3.125
9654,263.0,8.0,11.0,1012.0,3.75
9655,470.0,34.0,32.0,1821.0,3.75
9656,375.0,6.0,14.0,422.0,4.375
9657,577.0,7.0,34.0,214.0,3.75
9658,404.0,0.0,45.0,335.0,0.0
9660,710.0,19.0,43.0,380.0,3.75
9662,647.0,50.0,48.0,136.0,3.75
9663,863.0,11.0,51.0,297.0,3.75
9664,295.0,18.0,21.0,777.0,3.125
9665,377.0,37.0,24.0,247.0,4.375
9666,112.0,1.0,3.0,46.0,3.125
9667,412.0,10.0,26.0,341.0,4.375
9671,341.0,50.0,10.0,1536.0,2.5
9672,259.0,9.0,10.0,596.0,3.75
9673,316.0,17.0,23.0,486.0,4.375
9675,714.0,54.0,45.0,1228.0,4.375
9677,438.0,8.0,20.0,35.0,4.375
9678,633.0,36.0,51.0,247.0,4.375
9679,521.0,21.0,17.0,209.0,4.375
9680,362.0,26.0,23.0,536.0,4.375
9681,256.0,8.0,23.0,378.0,0.0
9682,684.0,24.0,49.0,612.0,3.75
9684,139.0,0.0,0.0,3.0,0.0
9685,532.0,51.0,28.0,203.0,3.125
9687,844.0,15.0,68.0,385.0,5.0
9689,254.0,7.0,11.0,377.0,4.375
9690,262.0,8.0,15.0,2236.0,4.375
9691,1308.0,144.0,54.0,13006.0,5.0
9692,310.0,0.0,0.0,2.0,3.75
9693,769.0,7.0,50.0,550.0,4.375
9694,584.0,20.0,17.0,229.0,3.75
9695,188.0,4.0,10.0,240.0,0.0
9696,275.0,32.0,13.0,772.0,3.75
9697,116.0,5.0,4.0,469.0,5.0
9698,321.0,36.0,12.0,779.0,4.375
9699,325.0,3.0,15.0,206.0,0.0
9700,565.0,43.0,27.0,237.0,3.75
9701,288.0,2.0,1.0,357.0,4.375
9702,577.0,13.0,38.0,526.0,5.0
9703,113.0,1.0,0.0,2.0,4.375
9704,999.0,76.0,67.0,351.0,3.75
9706,975.0,20.0,29.0,47.0,4.375
9707,145.0,1.0,14.0,47.0,5.0
9709,241.0,2.0,8.0,172.0,3.125
9712,1169.0,99.0,57.0,4767.0,4.375
9714,760.0,70.0,37.0,174.0,4.375
9715,1008.0,73.0,71.0,269.0,3.75
9716,244.0,0.0,27.0,0.0,0.0
9717,114.0,2.0,7.0,1419.0,0.0
9719,155.0,1.0,14.0,492.0,5.0
9720,139.0,5.0,3.0,449.0,2.5
9721,379.0,24.0,29.0,324.0,4.375
9722,194.0,2.0,1.0,73.0,4.375
9724,678.0,22.0,30.0,339.0,3.75
9725,1112.0,68.0,61.0,337.0,4.375
9727,362.0,28.0,22.0,944.0,3.75
9728,773.0,9.0,45.0,170.0,4.375
9729,1432.0,74.0,106.0,2733.0,3.75
9730,143.0,2.0,5.0,13.0,3.75
9732,752.0,50.0,58.0,499.0,4.375
9733,224.0,7.0,16.0,144.0,3.75
9734,580.0,43.0,34.0,1547.0,4.375
9735,503.0,47.0,29.0,812.0,4.375
9736,623.0,7.0,37.0,220.0,3.75
9737,431.0,4.0,30.0,93.0,0.0
9739,271.0,8.0,8.0,13.0,3.75
9740,200.0,2.0,16.0,186.0,4.375
9741,555.0,20.0,17.0,1121.0,4.375
9742,207.0,11.0,17.0,578.0,4.375
9744,165.0,7.0,10.0,80.0,4.375
9745,285.0,5.0,6.0,512.0,3.75
9746,170.0,2.0,14.0,27.0,4.375
9747,226.0,1.0,14.0,17.0,2.5
9749,237.0,5.0,14.0,71.0,3.75
9752,231.0,2.0,24.0,21.0,5.0
9754,111.0,1.0,1.0,3.0,0.0
9757,422.0,55.0,16.0,1370.0,5.0
9758,256.0,13.0,22.0,692.0,4.375
9759,137.0,0.0,0.0,2.0,5.0
9760,474.0,31.0,32.0,1533.0,4.375
9761,113.0,2.0,9.0,31.0,4.375
9764,116.0,6.0,3.0,171.0,4.375
9765,290.0,4.0,13.0,243.0,3.75
9766,236.0,6.0,10.0,66.0,4.375
9769,186.0,3.0,8.0,197.0,5.0
9770,565.0,6.0,12.0,82.0,3.125
9773,242.0,10.0,9.0,368.0,3.75
9774,266.0,1.0,24.0,301.0,5.0
9776,171.0,5.0,5.0,189.0,0.0
9778,354.0,9.0,18.0,537.0,4.375
9779,1182.0,140.0,55.0,19149.0,4.375
9780,194.0,1.0,21.0,194.0,4.375
9783,130.0,6.0,4.0,328.0,4.375
9784,204.0,3.0,4.0,112.0,3.75
9788,773.0,52.0,42.0,1005.0,4.375
9789,345.0,11.0,20.0,743.0,4.375
9791,242.0,6.0,20.0,2064.0,4.375
9792,436.0,31.0,31.0,161.0,3.75
9793,240.0,12.0,19.0,405.0,4.375
9795,363.0,9.0,33.0,497.0,3.75
9796,359.0,4.0,29.0,753.0,4.375
9797,543.0,0.0,60.0,621.0,0.0
9798,243.0,11.0,17.0,870.0,4.375
9801,357.0,20.0,26.0,402.0,3.75
9802,357.0,13.0,14.0,1145.0,0.0
9803,313.0,2.0,2.0,731.0,4.375
9804,776.0,46.0,33.0,82.0,3.125
9805,147.0,5.0,3.0,218.0,3.75
9807,118.0,2.0,9.0,4.0,5.0
9810,168.0,1.0,15.0,17.0,3.75
9811,1822.0,45.0,134.0,1542.0,0.0
9812,211.0,9.0,10.0,317.0,0.0
9813,316.0,18.0,23.0,1127.0,4.375
9814,711.0,48.0,41.0,994.0,4.375
9815,454.0,13.0,31.0,2111.0,3.125
9816,533.0,42.0,32.0,386.0,3.75
9819,290.0,4.0,0.0,62.0,0.0
9820,181.0,9.0,5.0,674.0,0.0
9821,954.0,74.0,69.0,1131.0,4.375
9824,276.0,5.0,19.0,62.0,4.375
9825,443.0,26.0,20.0,485.0,3.75
9828,405.0,3.0,36.0,597.0,5.0
9831,305.0,8.0,15.0,130.0,4.375
9832,316.0,4.0,13.0,264.0,4.375
9834,427.0,13.0,12.0,93.0,3.125
9837,304.0,2.0,10.0,174.0,1.25
9839,1335.0,75.0,83.0,1058.0,3.75
9841,298.0,6.0,22.0,1269.0,4.375
9842,568.0,10.0,19.0,251.0,3.125
9843,532.0,15.0,41.0,801.0,4.375
9844,635.0,14.0,30.0,379.0,0.0
9845,296.0,4.0,11.0,129.0,4.375
9846,262.0,10.0,12.0,34.0,3.75
9847,347.0,12.0,8.0,360.0,3.75
9848,331.0,5.0,21.0,382.0,0.0
9851,1198.0,26.0,84.0,363.0,4.375
9852,1102.0,17.0,46.0,303.0,0.0
9853,280.0,0.0,0.0,7.0,0.0
9855,563.0,41.0,25.0,674.0,4.375
9856,180.0,5.0,13.0,418.0,1.25
9858,1829.0,59.0,49.0,3536.0,4.375
9859,702.0,46.0,33.0,2952.0,5.0
9860,571.0,24.0,45.0,1022.0,3.125
9861,152.0,2.0,12.0,591.0,5.0
9863,882.0,10.0,74.0,134.0,3.125
9864,306.0,8.0,20.0,57.0,5.0
9865,323.0,5.0,13.0,304.0,4.375
9866,380.0,14.0,17.0,631.0,4.375
9867,274.0,12.0,16.0,242.0,3.75
9868,190.0,4.0,7.0,6.0,0.0
9870,274.0,2.0,15.0,90.0,4.375
9871,243.0,8.0,13.0,335.0,4.375
9872,384.0,20.0,18.0,487.0,4.375
9873,245.0,1.0,12.0,5.0,3.75
9874,170.0,4.0,14.0,219.0,4.375
9875,1144.0,18.0,78.0,162.0,3.75
9878,485.0,45.0,29.0,163.0,3.125
9880,466.0,14.0,13.0,731.0,3.125
9882,473.0,19.0,26.0,840.0,3.75
9883,891.0,60.0,48.0,2455.0,3.75
9884,386.0,10.0,21.0,891.0,4.375
9886,726.0,45.0,36.0,293.0,4.375
9887,216.0,5.0,12.0,26.0,1.875
9888,374.0,8.0,23.0,44.0,3.75
9889,430.0,37.0,16.0,548.0,4.375
9891,185.0,0.0,0.0,7.0,0.0
9892,169.0,5.0,12.0,367.0,4.375
9894,227.0,1.0,11.0,83.0,5.0
9895,163.0,14.0,11.0,85.0,4.375
9897,305.0,1.0,3.0,30.0,4.375
9899,240.0,12.0,19.0,797.0,5.0
9900,127.0,2.0,8.0,663.0,4.375
9901,201.0,0.0,0.0,22583.0,5.0
9902,187.0,6.0,9.0,461.0,4.375
9904,129.0,1.0,8.0,24.0,0.0
9906,376.0,41.0,11.0,827.0,3.75
9908,249.0,0.0,27.0,123.0,3.75
9910,528.0,47.0,24.0,1387.0,4.375
9911,508.0,29.0,22.0,1593.0,4.375
9912,344.0,1.0,0.0,12.0,0.0
9914,315.0,28.0,16.0,994.0,4.375
9915,274.0,4.0,10.0,185.0,0.0
9916,341.0,12.0,27.0,189.0,4.375
9917,425.0,17.0,17.0,476.0,3.75
9918,492.0,7.0,7.0,16984.0,3.75
9919,376.0,7.0,13.0,591.0,4.375
9920,289.0,26.0,15.0,1507.0,4.375
9921,172.0,6.0,6.0,163.0,3.75
9922,641.0,19.0,38.0,909.0,4.375
9925,213.0,1.0,23.0,7.0,0.0
9927,230.0,9.0,12.0,177.0,4.375
9928,353.0,31.0,23.0,294.0,4.375
9929,455.0,6.0,39.0,1090.0,5.0
9930,154.0,8.0,8.0,323.0,4.375
9931,457.0,16.0,26.0,389.0,3.75
9932,268.0,2.0,2.0,8.0,4.375
9934,504.0,36.0,34.0,176.0,3.75
9938,301.0,3.0,10.0,152.0,4.375
9941,193.0,6.0,3.0,57.0,3.75
9942,485.0,8.0,17.0,143.0,0.0
9943,273.0,9.0,25.0,383.0,4.375
9947,943.0,41.0,42.0,667.0,3.75
9948,474.0,6.0,23.0,161.0,3.75
9949,269.0,4.0,15.0,54.0,1.25
9950,101.0,1.0,7.0,6.0,5.0
9951,287.0,20.0,22.0,255.0,4.375
9953,166.0,4.0,2.0,139.0,4.375
9954,489.0,6.0,22.0,163.0,3.75
9955,178.0,8.0,2.0,43.0,5.0
9956,481.0,15.0,27.0,630.0,5.0
9957,221.0,3.0,23.0,1255.0,4.375
9958,1135.0,40.0,75.0,1785.0,5.0
9959,387.0,23.0,21.0,1840.0,4.375
9960,586.0,35.0,26.0,1106.0,4.375
9962,735.0,61.0,48.0,1291.0,3.75
9963,306.0,13.0,16.0,256.0,2.5
9964,472.0,12.0,46.0,736.0,3.75
9966,303.0,1.0,33.0,237.0,5.0
9967,898.0,9.0,49.0,369.0,5.0
9972,1093.0,133.0,47.0,813.0,3.75
9974,507.0,8.0,34.0,443.0,3.75
9975,503.0,6.0,23.0,430.0,5.0
9978,437.0,5.0,27.0,32.0,2.5
9979,868.0,41.0,54.0,314.0,3.75
9980,265.0,10.0,21.0,231.0,4.375
9981,226.0,4.0,13.0,153.0,4.375
9982,272.0,1.0,9.0,8.0,5.0
9983,662.0,58.0,29.0,361.0,3.75
9984,196.0,4.0,1.0,321.0,4.375
9985,344.0,14.0,7.0,627.0,3.75
9987,560.0,7.0,47.0,410.0,4.375
9988,257.0,1.0,0.0,7.0,5.0
9989,480.0,5.0,34.0,20.0,4.375
9991,468.0,30.0,30.0,1487.0,3.75
9994,455.0,3.0,41.0,34.0,0.0
9995,761.0,40.0,43.0,499.0,3.75
9999,277.0,12.0,19.0,345.0,3.125
10000,269.0,1.0,10.0,21.0,0.0
10001,312.0,8.0,16.0,217.0,4.375
10002,305.0,1.0,0.0,7.0,3.75
10003,129.0,2.0,3.0,63.0,2.5
10004,198.0,3.0,16.0,234.0,3.125
10007,554.0,55.0,28.0,1394.0,3.75
10008,331.0,13.0,14.0,1265.0,3.125
10009,146.0,2.0,8.0,101.0,5.0
10011,243.0,2.0,11.0,8.0,2.5
10013,408.0,3.0,42.0,197.0,3.125
10014,254.0,17.0,9.0,891.0,4.375
10015,135.0,6.0,10.0,429.0,4.375
10016,1004.0,8.0,82.0,30.0,4.375
10017,342.0,6.0,18.0,70.0,3.75
10018,329.0,4.0,24.0,661.0,3.75
10019,662.0,64.0,27.0,2009.0,3.75
10021,531.0,35.0,30.0,388.0,5.0
10023,1431.0,50.0,121.0,1137.0,4.375
10026,431.0,11.0,26.0,149.0,3.75
10027,245.0,10.0,8.0,723.0,3.75
10028,594.0,59.0,21.0,590.0,3.75
10029,179.0,5.0,3.0,65.0,3.75
10030,752.0,11.0,18.0,386.0,3.125
10031,445.0,5.0,15.0,41.0,4.375
10032,952.0,134.0,11.0,5494.0,5.0
10033,356.0,7.0,18.0,213.0,3.75
10034,266.0,3.0,9.0,295.0,3.75
10036,718.0,13.0,66.0,242.0,0.0
10038,240.0,6.0,7.0,109.0,4.375
10039,337.0,7.0,22.0,177.0,4.375
10040,168.0,0.0,0.0,1.0,5.0
10042,695.0,54.0,26.0,628.0,4.375
10043,106.0,9.0,7.0,54.0,5.0
10044,261.0,2.0,7.0,70.0,3.75
10045,744.0,13.0,50.0,540.0,3.75
10046,193.0,4.0,5.0,41.0,3.75
10047,214.0,2.0,22.0,34.0,3.75
10048,583.0,7.0,42.0,148.0,4.375
10049,532.0,17.0,38.0,1406.0,3.75
10050,259.0,30.0,11.0,371.0,5.0
10053,479.0,42.0,24.0,263.0,4.375
10055,334.0,9.0,10.0,1172.0,4.375
10056,136.0,3.0,6.0,44.0,3.75
10057,166.0,18.0,5.0,961.0,4.375
10059,791.0,44.0,34.0,2354.0,0.0
10060,500.0,25.0,22.0,240.0,5.0
10061,296.0,7.0,13.0,84.0,3.125
10062,262.0,1.0,0.0,2.0,3.75
10063,469.0,5.0,20.0,143.0,4.375
10064,345.0,37.0,15.0,306.0,4.375
10065,166.0,3.0,15.0,57.0,3.75
10066,691.0,26.0,29.0,809.0,3.75
10067,273.0,8.0,21.0,475.0,5.0
10068,374.0,10.0,21.0,1324.0,4.375
10069,794.0,41.0,51.0,1499.0,5.0
10070,363.0,5.0,22.0,28.0,5.0
10071,710.0,38.0,50.0,289.0,3.75
10072,592.0,27.0,18.0,896.0,4.375
10073,264.0,9.0,1.0,2.0,4.375
10074,324.0,5.0,23.0,513.0,3.75
10075,757.0,7.0,49.0,165.0,4.375
10078,476.0,24.0,12.0,611.0,3.75
10079,240.0,5.0,7.0,11.0,5.0
10080,345.0,2.0,1.0,8.0,4.375
10083,265.0,4.0,9.0,71.0,5.0
10084,231.0,5.0,14.0,40.0,2.5
10085,239.0,9.0,7.0,13.0,3.75
10086,799.0,50.0,38.0,1162.0,5.0
10087,142.0,1.0,0.0,32.0,4.375
10088,221.0,21.0,9.0,940.0,2.5
10089,107.0,3.0,4.0,27.0,3.75
10091,124.0,6.0,5.0,263.0,4.375
10092,336.0,5.0,11.0,46.0,4.375
10093,120.0,6.0,3.0,730.0,4.375
10094,235.0,10.0,14.0,231.0,5.0
10095,193.0,3.0,16.0,36.0,3.125
10098,312.0,17.0,15.0,583.0,3.75
10099,905.0,37.0,52.0,69.0,3.75
10101,228.0,2.0,14.0,43.0,5.0
10104,434.0,22.0,27.0,1038.0,4.375
10105,319.0,9.0,21.0,446.0,4.375
10106,662.0,41.0,31.0,1121.0,4.375
10107,1151.0,14.0,73.0,392.0,3.75
10108,1149.0,86.0,38.0,520.0,3.125
10109,586.0,8.0,23.0,172.0,3.125
10110,301.0,33.0,17.0,348.0,3.75
10113,851.0,17.0,85.0,427.0,4.375
10116,551.0,14.0,24.0,370.0,3.75
10117,972.0,128.0,47.0,663.0,5.0
10119,510.0,28.0,34.0,812.0,4.375
10120,349.0,30.0,22.0,147.0,4.375
10122,132.0,1.0,0.0,42.0,0.0
10124,185.0,6.0,8.0,31.0,5.0
10125,361.0,4.0,24.0,19.0,4.375
10127,164.0,2.0,3.0,33.0,0.0
10128,357.0,51.0,14.0,342.0,5.0
10130,267.0,10.0,4.0,79.0,4.375
10132,243.0,5.0,18.0,46.0,4.375
10133,843.0,59.0,59.0,351.0,2.5
10135,149.0,3.0,5.0,305.0,3.75
10136,178.0,3.0,12.0,844.0,4.375
10137,228.0,3.0,14.0,149.0,4.375
10138,419.0,50.0,14.0,1209.0,4.375
10139,456.0,37.0,31.0,1412.0,4.375
10140,227.0,2.0,13.0,10.0,4.375
10142,842.0,46.0,43.0,1399.0,3.75
10144,905.0,45.0,77.0,247.0,4.375
10145,247.0,4.0,11.0,269.0,3.75
10147,1167.0,49.0,58.0,1830.0,3.75
10148,448.0,5.0,9.0,66.0,5.0
10149,589.0,4.0,2.0,89.0,3.75
10151,295.0,12.0,18.0,508.0,4.375
10152,913.0,52.0,44.0,1118.0,4.375
10153,248.0,8.0,11.0,650.0,3.75
10154,406.0,9.0,20.0,169.0,4.375
10155,673.0,39.0,29.0,198.0,3.75
10156,846.0,76.0,54.0,765.0,4.375
10157,262.0,1.0,1.0,8.0,5.0
10159,221.0,12.0,18.0,509.0,2.5
10160,678.0,7.0,34.0,380.0,4.375
10161,1223.0,156.0,61.0,1219.0,4.375
10162,108.0,0.0,0.0,3.0,0.0
10164,389.0,5.0,22.0,38.0,4.375
10165,161.0,2.0,7.0,22.0,3.75
10168,232.0,5.0,7.0,452.0,4.375
10171,443.0,24.0,16.0,734.0,3.75
10172,192.0,2.0,17.0,207.0,3.75
10173,285.0,6.0,10.0,1840.0,3.75
10175,250.0,10.0,2.0,788.0,3.75
10177,211.0,4.0,9.0,114.0,4.375
10180,208.0,9.0,15.0,1020.0,3.125
10181,499.0,47.0,31.0,1278.0,3.75
10182,813.0,25.0,36.0,788.0,4.375
10184,356.0,3.0,20.0,125.0,3.75
10185,649.0,35.0,52.0,791.0,4.375
10186,192.0,2.0,15.0,86.0,5.0
10187,391.0,9.0,19.0,510.0,3.75
10188,215.0,29.0,6.0,970.0,5.0
10191,1829.0,59.0,49.0,3536.0,4.375
10192,577.0,6.0,22.0,214.0,4.375
10193,254.0,8.0,17.0,781.0,3.75
10195,213.0,1.0,20.0,9.0,3.125
10196,274.0,5.0,9.0,72.0,0.0
10197,787.0,27.0,33.0,881.0,3.75
10199,886.0,93.0,54.0,232.0,4.375
10200,473.0,23.0,28.0,585.0,3.75
10201,1223.0,43.0,94.0,506.0,3.75
10202,518.0,7.0,17.0,364.0,4.375
